Date,CNRG,XLE,XLU
2019-03-05,31.641220092773438,50.69118118286133,47.97296142578125
2019-03-06,31.213768005371094,50.04941940307617,47.97296142578125
2019-03-07,31.046506881713867,49.7514533996582,48.1324348449707
2019-03-08,31.13013458251953,48.81937789916992,48.300289154052734
2019-03-11,31.854955673217773,49.5833740234375,48.644386291503906
2019-03-12,31.929290771484375,49.90424728393555,48.9800910949707
2019-03-13,32.13373947143555,50.40849304199219,49.03044128417969
2019-03-14,32.12443923950195,50.46197509765625,49.02206039428711
2019-03-15,31.882844924926758,50.44195556640625,49.19961166381836
2019-03-18,32.147857666015625,51.142642974853516,49.013607025146484
2019-03-19,32.026546478271484,51.00404739379883,48.45556640625
2019-03-20,32.13852310180664,51.45063781738281,48.582393646240234
2019-03-21,31.86790657043457,51.812538146972656,49.098148345947266
2019-03-22,31.12136459350586,50.4111442565918,49.45326232910156
2019-03-25,31.03736686706543,50.43424606323242,49.49553680419922
2019-03-26,31.08403968811035,51.15804672241211,49.850650787353516
2019-03-27,31.009382247924805,50.796146392822266,49.50398635864258
2019-03-28,31.214685440063477,50.98863983154297,48.92060089111328
2019-03-29,32.017215728759766,50.911643981933594,49.18269729614258
2019-04-01,31.72793197631836,51.58153533935547,48.844512939453125
2019-04-02,31.793249130249023,51.22733688354492,48.912139892578125
2019-04-03,32.147857666015625,50.73453903198242,48.83604431152344
2019-04-04,32.20384979248047,51.15804672241211,48.66694259643555
2019-04-05,32.51179504394531,52.05893325805664,49.12351608276367
2019-04-08,32.530460357666016,52.28993225097656,48.77685546875
2019-04-09,32.20384979248047,51.65082550048828,48.89522933959961
2019-04-10,32.4371452331543,51.84333419799805,48.743045806884766
2019-04-11,32.27849578857422,51.881813049316406,48.988243103027344
2019-04-12,32.390480041503906,52.020423889160156,49.216522216796875
2019-04-15,32.334495544433594,51.71243667602539,49.208072662353516
2019-04-16,32.5211296081543,52.05122756958008,48.59931182861328
2019-04-17,32.55844497680664,51.981937408447266,48.413299560546875
2019-04-18,32.577110290527344,51.735530853271484,48.43866729736328
2019-04-22,32.539794921875,52.82891082763672,48.396392822265625
2019-04-23,32.8104133605957,52.74421691894531,48.531673431396484
2019-04-24,33.05303955078125,51.82022476196289,48.844512939453125
2019-04-25,32.782413482666016,51.65853500366211,49.047420501708984
2019-04-26,32.93171310424805,50.98863983154297,49.12351608276367
2019-04-29,32.922386169433594,50.94244384765625,48.83604431152344
2019-04-30,32.73576354980469,50.90394592285156,49.639278411865234
2019-05-01,32.84774398803711,49.8875617980957,49.1319694519043
2019-05-02,32.614437103271484,49.01747512817383,49.02206039428711
2019-05-03,33.603599548339844,49.471771240234375,49.29261779785156
2019-05-06,33.286319732666016,49.51795959472656,49.02206039428711
2019-05-07,33.388980865478516,49.086769104003906,48.869873046875
2019-05-08,33.006378173828125,49.086769104003906,48.201927185058594
2019-05-09,32.49311828613281,49.086769104003906,48.14274215698242
2019-05-10,32.8104133605957,49.31777572631836,49.00514221191406
2019-05-13,32.147857666015625,48.47077560424805,49.529354095458984
2019-05-14,32.49311828613281,49.06367492675781,49.19961166381836
2019-05-15,32.754417419433594,49.31777572631836,49.11506652832031
2019-05-16,33.127685546875,49.5872688293457,49.44481658935547
2019-05-17,32.782413482666016,49.086769104003906,49.69845199584961
2019-05-20,32.49311828613281,49.10987091064453,49.76608657836914
2019-05-21,33.099693298339844,49.67966079711914,49.859100341796875
2019-05-22,33.23966979980469,48.9096794128418,50.23111343383789
2019-05-23,32.549129486083984,47.269596099853516,50.66232681274414
2019-05-24,32.707767486572266,47.44669723510742,50.586238861083984
2019-05-28,32.707767486572266,46.95390319824219,49.75764465332031
2019-05-29,32.46513748168945,46.65360641479492,49.098148345947266
2019-05-30,32.679771423339844,46.06071472167969,49.02206039428711
2019-05-31,32.34382247924805,45.25223159790039,49.25033950805664
2019-06-03,32.838409423828125,45.82971954345703,49.74073028564453
2019-06-04,33.51961135864258,46.62281036376953,49.78301239013672
2019-06-05,33.734256744384766,46.10692596435547,50.84833526611328
2019-06-06,33.9675407409668,46.96159744262695,51.16116714477539
2019-06-07,34.2381591796875,47.17720031738281,50.78070068359375
2019-06-10,34.37815475463867,47.315792083740234,50.434043884277344
2019-06-11,34.60210418701172,47.40819549560547,50.129661560058594
2019-06-12,34.11685562133789,46.73830032348633,50.78070068359375
2019-06-13,34.695430755615234,47.28499984741211,50.88215637207031
2019-06-14,34.5741081237793,46.976993560791016,51.41482925415039
2019-06-17,34.275489807128906,47.369693756103516,51.27107620239258
2019-06-18,35.199337005615234,48.02418518066406,51.05970764160156
2019-06-19,35.404632568359375,47.97029495239258,51.44863510131836
2019-06-20,35.62858581542969,49.032875061035156,51.77838897705078
2019-06-21,35.516624450683594,49.38719177246094,51.978668212890625
2019-06-24,35.224491119384766,48.944297790527344,51.99571228027344
2019-06-25,34.9997673034668,48.5557861328125,51.68037033081055
2019-06-26,34.72823715209961,49.301719665527344,50.555397033691406
2019-06-27,35.25257873535156,48.936527252197266,50.623600006103516
2019-06-28,35.627105712890625,49.50373840332031,50.819610595703125
2019-07-01,36.02973556518555,49.55036544799805,50.6917724609375
2019-07-02,36.13271713256836,48.7578010559082,51.382083892822266
2019-07-03,36.22635269165039,48.952064514160156,51.74003601074219
2019-07-05,36.39488983154297,49.021995544433594,51.714473724365234
2019-07-08,36.17017364501953,49.09192657470703,51.79117202758789
2019-07-09,36.13271713256836,49.130775451660156,51.859352111816406
2019-07-10,36.13271713256836,49.760162353515625,51.978668212890625
2019-07-11,35.79563903808594,49.861175537109375,51.99571228027344
2019-07-12,36.08590316772461,50.07096481323242,51.6547966003418
2019-07-15,36.020347595214844,49.620296478271484,51.859352111816406
2019-07-16,36.06717300415039,49.09192657470703,51.561065673828125
2019-07-17,36.15144348144531,48.532474517822266,51.7570915222168
2019-07-18,36.25444412231445,48.540245056152344,52.20877456665039
2019-07-19,36.28253173828125,48.76557922363281,51.45027160644531
2019-07-22,36.16081237792969,48.99090576171875,51.33946990966797
2019-07-23,36.05781173706055,49.123008728027344,51.015621185302734
2019-07-24,36.22635269165039,49.332801818847656,51.058231353759766
2019-07-25,35.64582824707031,48.77334213256836,50.93040084838867
2019-07-26,35.82372283935547,48.52470779418945,51.11789321899414
2019-07-29,35.97353744506836,48.3304443359375,51.382083892822266
2019-07-30,36.20762252807617,48.874366760253906,50.99005889892578
2019-07-31,36.591514587402344,48.71894836425781,50.75142288208008
2019-08-01,37.09713363647461,47.6155891418457,51.27129364013672
2019-08-02,36.90050506591797,46.931819915771484,51.26277542114258
2019-08-05,35.4492073059082,45.53318786621094,50.52984619140625
2019-08-06,35.75819396972656,45.47879409790039,51.16050720214844
2019-08-07,36.79750442504883,45.13690948486328,51.28834533691406
2019-08-08,37.18140411376953,46.43452835083008,51.816741943359375
2019-08-09,36.6476936340332,45.921695709228516,51.876399993896484
2019-08-12,36.048458099365234,45.37778091430664,51.77412796020508
2019-08-13,36.638328552246094,45.79737091064453,51.8082160949707
2019-08-14,35.41176223754883,44.00246810913086,51.382083892822266
2019-08-15,35.32748794555664,43.73051071166992,52.04684066772461
2019-08-16,36.301265716552734,44.305503845214844,52.311038970947266
2019-08-19,36.834957122802734,45.284542083740234,52.64341735839844
2019-08-20,36.81623077392578,44.90380096435547,52.55819320678711
2019-08-21,37.19076156616211,45.19130325317383,52.907615661621094
2019-08-22,36.79750442504883,44.98927307128906,52.9587516784668
2019-08-23,35.748817443847656,43.48186111450195,52.396270751953125
2019-08-26,36.40425491333008,43.66834259033203,53.001365661621094
2019-08-27,36.10463333129883,43.396392822265625,53.09510803222656
2019-08-28,36.319976806640625,44.01800537109375,52.95023727416992
2019-08-29,36.5821533203125,44.662933349609375,53.31670379638672
2019-08-30,36.71323776245117,44.662933349609375,53.333740234375
2019-09-03,36.26380157470703,44.44536590576172,54.27973175048828
2019-09-04,36.95669174194336,45.06698226928711,54.33087158203125
2019-09-05,36.84431457519531,45.62642288208008,53.74282455444336
2019-09-06,36.60087585449219,45.8673095703125,53.529762268066406
2019-09-09,36.28253173828125,46.7841911315918,53.265560150146484
2019-09-10,36.39488983154297,47.33586883544922,53.333740234375
2019-09-11,37.19076156616211,47.38248825073242,53.86213684082031
2019-09-12,36.79750442504883,47.087223052978516,53.98146057128906
2019-09-13,37.143943786621094,47.4601936340332,53.64054870605469
2019-09-16,37.49039077758789,49.05306625366211,53.68315887451172
2019-09-17,38.1270751953125,48.369300842285156,54.151893615722656
2019-09-18,38.1270751953125,48.13619613647461,54.38201141357422
2019-09-19,38.62333679199219,48.01187515258789,54.63768005371094
2019-09-20,38.51097869873047,48.05107879638672,54.8541145324707
2019-09-23,38.69865798950195,48.066768646240234,54.86269760131836
2019-09-24,37.722740173339844,47.30615234375,55.506832122802734
2019-09-25,37.919803619384766,47.38456726074219,55.472469329833984
2019-09-26,37.309837341308594,46.765113830566406,55.76448059082031
2019-09-27,36.62485122680664,46.75727844238281,55.56694030761719
2019-09-30,36.681148529052734,46.420108795166016,55.601295471191406
2019-10-01,36.12750244140625,45.34585189819336,55.472469329833984
2019-10-02,35.49878692626953,44.232391357421875,54.733882904052734
2019-10-03,35.66769790649414,44.710716247558594,54.86269760131836
2019-10-04,36.287025451660156,44.993003845214844,55.6270637512207
2019-10-07,36.09934616088867,44.59309387207031,55.4123649597168
2019-10-08,35.91167449951172,43.832489013671875,54.89704895019531
2019-10-09,36.00551223754883,44.232391357421875,55.163291931152344
2019-10-10,36.30579376220703,44.78913116455078,55.103179931640625
2019-10-11,36.52162170410156,45.39290237426758,54.89704895019531
2019-10-14,36.446556091308594,45.36937713623047,54.5449333190918
2019-10-15,36.31517791748047,45.55756759643555,54.3731689453125
2019-10-16,36.108734130859375,44.922420501708984,54.4933967590332
2019-10-17,36.42778396606445,44.95378875732422,54.63081359863281
2019-10-18,36.69052505493164,44.71855926513672,54.81116485595703
2019-10-21,36.93449783325195,45.51835632324219,55.025875091552734
2019-10-22,36.643611907958984,46.1064567565918,55.25777053833008
2019-10-23,36.859432220458984,46.49066925048828,55.48106384277344
2019-10-24,37.309837341308594,46.29464340209961,55.67001724243164
2019-10-25,37.291099548339844,46.671024322509766,55.103179931640625
2019-10-28,37.338016510009766,46.404422760009766,54.3474006652832
2019-10-29,37.17849349975586,46.59260940551758,54.398929595947266
2019-10-30,36.46532440185547,45.643821716308594,54.879878997802734
2019-10-31,36.446556091308594,45.447784423828125,55.18046569824219
2019-11-01,36.79374694824219,46.48282241821289,55.043052673339844
2019-11-04,36.59668731689453,47.996192932128906,54.338809967041016
2019-11-05,36.728065490722656,48.058921813964844,53.78055953979492
2019-11-06,36.65298843383789,47.07876968383789,53.986690521240234
2019-11-07,36.249488830566406,47.784481048583984,53.25666809082031
2019-11-08,36.2307243347168,47.588443756103516,53.03336715698242
2019-11-11,36.52162170410156,47.32183837890625,52.70701599121094
2019-11-12,36.7562141418457,47.07876968383789,52.83583450317383
2019-11-13,36.4559326171875,46.87489318847656,53.61738204956055
2019-11-14,36.67176055908203,46.74943161010742,53.80632781982422
2019-11-15,37.112796783447266,47.110130310058594,53.97809600830078
2019-11-18,37.05649948120117,46.537723541259766,54.089752197265625
2019-11-19,37.075260162353516,45.84769058227539,53.952327728271484
2019-11-20,36.85005187988281,46.31032943725586,54.278690338134766
2019-11-21,36.65298843383789,47.070919036865234,54.089752197265625
2019-11-22,36.681148529052734,46.91409683227539,54.10692596435547
2019-11-25,37.26293182373047,46.96115493774414,53.92656326293945
2019-11-26,37.28171157836914,46.529876708984375,54.10692596435547
2019-11-27,37.797813415527344,46.64750289916992,54.201393127441406
2019-11-29,37.544456481933594,46.177024841308594,54.149864196777344
2019-12-02,37.34738540649414,46.177024841308594,53.797733306884766
2019-12-03,37.38492965698242,45.486995697021484,53.94374084472656
2019-12-04,37.58198165893555,46.169185638427734,54.355979919433594
2019-12-05,37.300479888916016,45.94963455200195,54.45045471191406
2019-12-06,37.77904510498047,46.827850341796875,54.28727340698242
2019-12-09,37.67582321166992,46.772953033447266,54.098331451416016
2019-12-10,37.64767074584961,46.86705780029297,54.089752197265625
2019-12-11,38.135623931884766,46.78864288330078,54.23574447631836
2019-12-12,38.59542465209961,47.651180267333984,54.00386428833008
2019-12-13,38.811256408691406,47.29048156738281,54.4246826171875
2019-12-16,39.496273040771484,47.92561721801758,55.103179931640625
2019-12-17,39.50566482543945,47.95698547363281,55.283531188964844
2019-12-18,39.54318618774414,48.137332916259766,55.506832122802734
2019-12-19,39.74024963378906,48.12165069580078,55.524009704589844
2019-12-20,39.94669723510742,48.58325958251953,55.90571212768555
2019-12-23,40.12101364135742,49.08207321166992,55.386383056640625
2019-12-24,40.28120422363281,49.058311462402344,55.46428680419922
2019-12-26,40.98788070678711,49.042476654052734,55.559486389160156
2019-12-27,41.025577545166016,48.83662796020508,55.72394561767578
2019-12-30,41.5061149597168,48.682498931884766,55.71529769897461
2019-12-31,43.53195571899414,48.95975112915039,55.93169021606445
2020-01-02,42.994873046875,49.40010070800781,55.230587005615234
2020-01-03,42.94776153564453,49.253318786621094,55.34311294555664
2020-01-06,43.51311111450195,49.63657760620117,55.39504623413086
2020-01-07,43.32465744018555,49.50611114501953,55.317138671875
2020-01-08,43.993656158447266,48.69065475463867,55.291175842285156
2020-01-09,44.03135299682617,49.04945373535156,55.59412384033203
2020-01-10,44.003082275390625,48.77219772338867,55.74126052856445
2020-01-13,44.59670639038086,48.78851318359375,56.07883071899414
2020-01-14,44.945335388183594,48.79665756225586,56.2432746887207
2020-01-15,45.07725524902344,48.437862396240234,57.03093338012695
2020-01-16,45.50126266479492,48.519405364990234,57.38581085205078
2020-01-17,46.09488296508789,48.209537506103516,57.78395080566406
2020-01-21,47.055973052978516,47.34516143798828,58.31193542480469
2020-01-22,45.40704345703125,46.88850021362305,58.49369812011719
2020-01-23,44.57785415649414,46.709102630615234,59.01302719116211
2020-01-24,44.549583435058594,46.17090606689453,59.16883850097656
2020-01-27,43.00429916381836,44.890647888183594,59.02168273925781
2020-01-28,44.37056350708008,45.094505310058594,59.26404571533203
2020-01-29,44.40825653076172,44.62154769897461,59.419837951660156
2020-01-30,44.549583435058594,44.980342864990234,59.973785400390625
2020-01-31,43.60734558105469,43.57776641845703,59.705467224121094
2020-02-03,44.65323257446289,43.0069580078125,59.89588928222656
2020-02-04,46.00065231323242,43.16189193725586,59.29866027832031
2020-02-05,46.19853210449219,44.784637451171875,59.541015625
2020-02-06,46.54716110229492,44.32798767089844,59.55833053588867
2020-02-07,46.19853210449219,44.01811599731445,59.36790084838867
2020-02-10,47.41402816772461,43.797943115234375,59.59294509887695
2020-02-11,48.19609832763672,44.28720474243164,59.80933380126953
2020-02-12,49.5717887878418,44.88248825073242,59.85262680053711
2020-02-13,49.33621597290039,44.74386978149414,60.51909255981445
2020-02-14,49.20430374145508,44.50739288330078,60.92589569091797
2020-02-18,50.59883499145508,44.14043426513672,61.43656921386719
2020-02-19,53.6517219543457,44.72755813598633,60.77010726928711
2020-02-20,53.44443893432617,44.67862319946289,60.98647689819336
2020-02-21,52.42679977416992,44.148590087890625,60.873958587646484
2020-02-24,50.400962829589844,42.10995101928711,60.16419982910156
2020-02-25,48.742591857910156,40.25072479248047,58.900516510009766
2020-02-26,48.06418228149414,39.03569793701172,58.30329132080078
2020-02-27,45.09609603881836,36.94813919067383,55.68068313598633
2020-02-28,45.0395622253418,36.915523529052734,53.81974792480469
2020-03-02,46.36812973022461,38.40780258178711,56.98764419555664
2020-03-03,46.14198684692383,37.23355484008789,56.28655242919922
2020-03-04,47.50825119018555,38.11423873901367,59.48041915893555
2020-03-05,46.93348693847656,36.71981430053711,58.56294250488281
2020-03-06,45.21857833862305,34.656715393066406,58.08687973022461
2020-03-09,40.98788070678711,27.676450729370117,54.927642822265625
2020-03-10,41.5532341003418,28.98932647705078,55.43832778930664
2020-03-11,38.811279296875,27.456279754638672,52.65126037597656
2020-03-12,33.694862365722656,24.031375885009766,47.33678436279297
2020-03-13,34.787872314453125,26.249404907226562,49.9161262512207
2020-03-16,30.95291519165039,22.67772674560547,44.246795654296875
2020-03-17,33.817359924316406,22.83266258239746,49.90746307373047
2020-03-18,29.925867080688477,19.554542541503906,47.734947204589844
2020-03-19,31.49942398071289,20.88373374938965,44.95653533935547
2020-03-20,31.028297424316406,21.087594985961914,41.3904914855957
2020-03-23,30.142749786376953,19.65029525756836,39.278385162353516
2020-03-24,33.861846923828125,22.801681518554688,43.500831604003906
2020-03-25,35.52640914916992,23.877151489257812,44.611083984375
2020-03-26,36.63928985595703,25.33612632751465,48.41391372680664
2020-03-27,34.78448486328125,23.618709564208984,48.676170349121094
2020-03-30,35.06983947753906,23.86048126220703,50.47705841064453
2020-03-31,35.04130554199219,24.227306365966797,48.44012451171875
2020-04-01,32.729957580566406,23.02678108215332,45.52900314331055
2020-04-02,33.081886291503906,25.13603973388672,46.95397186279297
2020-04-03,32.501670837402344,24.86925506591797,45.275482177734375
2020-04-06,35.20301055908203,26.186500549316406,48.7723388671875
2020-04-07,35.62153244018555,26.745080947875977,48.1603889465332
2020-04-08,37.06731414794922,28.529199600219727,50.78302764892578
2020-04-09,37.856788635253906,28.270750045776367,53.178367614746094
2020-04-13,37.73312759399414,28.17903709411621,51.49114227294922
2020-04-14,39.150386810302734,28.04564666748047,53.0035285949707
2020-04-15,37.54290771484375,26.72840690612793,51.255104064941406
2020-04-16,37.742652893066406,25.586240768432617,51.26383972167969
2020-04-17,38.7699089050293,28.304094314575195,52.91610336303711
2020-04-20,38.19920349121094,27.42037582397461,50.914154052734375
2020-04-21,36.91511917114258,26.93682861328125,50.07491683959961
2020-04-22,38.37042236328125,27.895584106445312,51.534847259521484
2020-04-23,38.80795669555664,28.795976638793945,50.669376373291016
2020-04-24,39.14087677001953,28.86267852783203,50.984100341796875
2020-04-27,40.77690124511719,29.487945556640625,51.51736831665039
2020-04-28,40.87201690673828,30.163249969482422,51.709686279296875
2020-04-29,42.45096969604492,32.397560119628906,51.23761749267578
2020-04-30,40.84347915649414,31.680583953857422,50.05742263793945
2020-05-01,38.69382095336914,29.88812828063965,48.85101318359375
2020-05-04,39.2835578918457,30.921911239624023,49.21818923950195
2020-05-05,39.69255447387695,30.94692611694336,49.62031555175781
2020-05-06,40.32984924316406,30.138235092163086,47.9330940246582
2020-05-07,40.244239807128906,30.921911239624023,48.125423431396484
2020-05-08,41.84222412109375,32.33086395263672,49.09579086303711
2020-05-11,41.6424674987793,31.76394271850586,48.885986328125
2020-05-12,40.69129180908203,31.205373764038086,48.457618713378906
2020-05-13,39.397701263427734,29.7880859375,48.0467414855957
2020-05-14,39.45476150512695,30.121562957763672,48.562522888183594
2020-05-15,39.416717529296875,30.004840850830078,47.91559982299805
2020-05-18,41.96586227416992,32.45592498779297,49.88258361816406
2020-05-19,42.4795036315918,31.547182083129883,49.060829162597656
2020-05-20,42.77436065673828,32.806068420410156,49.33183670043945
2020-05-21,42.28926086425781,32.28084182739258,48.833526611328125
2020-05-22,41.69954299926758,32.080753326416016,49.37554931640625
2020-05-26,43.33556365966797,32.97281265258789,49.69900131225586
2020-05-27,43.73505401611328,33.39800262451172,50.29346466064453
2020-05-28,43.13581085205078,32.46426010131836,51.779632568359375
2020-05-29,43.744571685791016,32.31418991088867,52.18177032470703
2020-06-01,45.0096321105957,32.88111114501953,52.80245590209961
2020-06-02,45.019142150878906,33.79817581176758,53.143402099609375
2020-06-03,46.10348129272461,34.790283203125,53.781578063964844
2020-06-04,46.274696350097656,34.79862594604492,52.819942474365234
2020-06-05,47.45414733886719,37.383079528808594,53.49308776855469
2020-06-08,48.99505615234375,39.06715774536133,54.926795959472656
2020-06-09,47.825111389160156,37.59984588623047,53.82529067993164
2020-06-10,49.46113204956055,35.74904251098633,53.51056671142578
2020-06-11,44.74329376220703,32.38088607788086,51.42120361328125
2020-06-12,45.99884796142578,33.197906494140625,51.290069580078125
2020-06-15,46.455413818359375,33.29795455932617,51.63975143432617
2020-06-16,47.282936096191406,34.256717681884766,51.87579345703125
2020-06-17,45.62788772583008,33.08953094482422,51.71843338012695
2020-06-18,46.0654411315918,33.49803924560547,51.709686279296875
2020-06-19,45.92275619506836,32.98948669433594,50.258506774902344
2020-06-22,45.86159133911133,33.1423225402832,50.748619079589844
2020-06-23,46.56877899169922,33.17610168457031,50.237342834472656
2020-06-24,46.272525787353516,31.335330963134766,49.77895736694336
2020-06-25,46.110069274902344,31.934843063354492,49.161895751953125
2020-06-26,45.06840896606445,30.828689575195312,48.64179992675781
2020-06-29,46.80768585205078,31.24243927001953,49.55858612060547
2020-06-30,47.27595901489258,31.960166931152344,49.74369812011719
2020-07-01,48.16471862792969,31.18333625793457,50.90729522705078
2020-07-02,48.94834518432617,31.529539108276367,51.039520263671875
2020-07-06,51.16544723510742,31.622421264648438,50.41364288330078
2020-07-07,51.46169662475586,30.617595672607422,50.210899353027344
2020-07-08,52.83784866333008,30.592266082763672,50.66046905517578
2020-07-09,52.21666717529297,29.080808639526367,49.98170471191406
2020-07-10,52.79960250854492,30.0096378326416,50.9249267578125
2020-07-13,52.14976119995117,29.849193572998047,50.977813720703125
2020-07-14,54.261749267578125,30.896249771118164,51.45382308959961
2020-07-15,55.50408935546875,31.563312530517578,51.25107192993164
2020-07-16,54.79691696166992,31.41975975036621,51.90340042114258
2020-07-17,55.5518798828125,30.980680465698242,53.0758056640625
2020-07-20,56.679542541503906,30.465606689453125,52.37940979003906
2020-07-21,56.2877197265625,32.306373596191406,52.61742401123047
2020-07-22,57.03313064575195,31.90951919555664,53.428409576416016
2020-07-23,57.01403045654297,31.850400924682617,53.4901237487793
2020-07-24,55.819461822509766,31.673078536987305,53.13751220703125
2020-07-27,56.794219970703125,31.706859588623047,52.49401092529297
2020-07-28,55.570987701416016,31.166446685791016,53.28738021850586
2020-07-29,55.284297943115234,31.816638946533203,53.53419494628906
2020-07-30,54.978492736816406,30.56693458557129,53.53419494628906
2020-07-31,54.462432861328125,30.423383712768555,53.622344970703125
2020-08-03,56.12527084350586,30.533159255981445,53.04054641723633
2020-08-04,58.065242767333984,31.276220321655273,53.622344970703125
2020-08-05,59.374481201171875,31.60553741455078,52.93476486206055
2020-08-06,59.403141021728516,31.352222442626953,53.243289947509766
2020-08-07,60.44480514526367,31.39443016052246,54.20415115356445
